;title;tconst;primaryTitle;startYear;runtimeMinutes;genres;averageRating;numVotes;Action;Adult;Adventure;Animation;Biography;Comedy;Crime;Documentary;Drama;Family;Fantasy;Film-Noir;Game-Show;History;Horror;Music;Musical;Mystery;News;Reality-TV;Romance;Sci-Fi;Short;Sport;Talk-Show;Thriller;War;Western;decade
70715;Pieces of a Woman;tt11161474;Pieces of a Woman;2020;126;Drama;7.0;47531;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
70716;Jackass: Le film 3;tt1116184;Jackass 3D;2010;94;Action,Comedy,Documentary;7.0;63360;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010
70717;Âne: Le film 3;tt1116184;Jackass 3D;2010;94;Action,Comedy,Documentary;7.0;63360;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010
70718;Jackass 3D;tt1116184;Jackass 3D;2010;94;Action,Comedy,Documentary;7.0;63360;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010
70719;Service toujours non compris;tt1116186;Still Waiting...;2009;88;Comedy;4.9;6528;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2000
70724;House Arrest;tt11163028;House Arrest;2019;104;Comedy;5.4;1622;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010
70727;North Hollywood;tt11165716;North Hollywood;2021;93;Comedy,Drama,Sport;6.0;1771;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2020
70733;Türkler Geliyor: Adaletin Kilici;tt11167818;Türkler Geliyor: Adaletin Kilici;2019;125;Action,Drama,History;4.9;1105;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010
70737;Complètement à cran;tt11168604;Anxious People;2021;171;Comedy,Crime,Drama;6.8;3614;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
70738;Supernova;tt11169050;Supernova;2020;95;Drama,Romance;6.9;10375;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2020
70744;Sufna;tt11173106;Sufna;2020;144;Romance;8.2;1862;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2020
70746;Félon;tt1117385;Felon;2008;104;Crime,Thriller;7.4;77898;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2000
70754;Arena, Les Gladiateurs de la Mort;tt1117581;Arena;2011;94;Action,Thriller;4.7;12055;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2010
70758;Orgueil et quiproquos;tt1117666;Lost in Austen;2008;180;Drama,Fantasy,Romance;7.4;10716;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2000
70759;XIII;tt1117667;XIII: The Conspiracy;2008;180;Action,Crime,Mystery;6.6;6916;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2000
70766;Tout ira bien;tt1118084;All Will Be Well;2007;98;Drama;7.1;615;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2000
70789;Le Village des maudits;tt1118687;Plague Town;2008;88;Horror,Thriller;4.5;1781;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;2000
70799;WeWork;tt11188154;WeWork: Or the Making and Breaking of a $47 Billion Unicorn;2021;104;Documentary;6.6;2627;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
70801;A Taste of Hunger;tt11188560;A Taste of Hunger;2021;104;Drama,Romance;6.3;713;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2020
70802;Séance;tt11188624;Seance;2021;92;Horror,Mystery;5.3;2869;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;2020
70817;Le Pont;tt1119180;The Bridge;2008;103;Drama,History,War;4.9;998;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2000
70818;Killing Room;tt1119191;The Killing Room;2009;93;Mystery,Thriller;5.6;14340;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;2000
70819;Piano Forest;tt1119194;The Perfect World of Kai;2007;101;Animation,Drama,Family;7.1;1613;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2000
70827;Noël a cappella;tt11192852;Feliz NaviDAD;2020;87;Drama,Family;6.1;612;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
70850;The Card Counter;tt11196036;The Card Counter;2021;111;Crime,Drama,Thriller;6.3;23267;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2020
70852;Very Bad Trip;tt1119646;The Hangover;2009;100;Comedy;7.7;763692;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2000
70865;La Princesse de Chicago: Dans la peau d'une reine;tt11199410;The Princess Switch: Switched Again;2020;96;Comedy,Drama,Family;5.4;11167;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
70876;Sex Nerd;tt11203022;Sex Appeal;2022;90;Comedy,Drama,Romance;5.2;1258;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2020
70882;The Duke;tt11204094;The Duke;2020;96;Biography,Comedy,Drama;6.9;3484;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
70886;30 jours max;tt11206302;30 jours max;2020;87;Action,Comedy,Crime;5.2;1042;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
70889;See for Me;tt11209212;See for Me;2021;92;Crime,Drama,Mystery;5.8;2199;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2020
70890;Blue Valentine;tt1120985;Blue Valentine;2010;112;Drama,Romance;7.4;194193;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2010
70893;Le septième fils;tt1121096;Seventh Son;2014;102;Action,Adventure,Fantasy;5.5;75963;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010
70896;Le témoin de la mariée;tt11212172;Love at Look Lodge;2020;85;Drama,Romance;5.3;709;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2020
70899;Azizler;tt11213372;Stuck Apart;2021;96;Comedy,Drama;6.0;10342;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
70900;Par-delà les frontières;tt11213600;Sardar Ka Grandson;2021;139;Comedy,Drama,Romance;4.3;4477;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2020
70902;House of Gucci;tt11214590;House of Gucci;2021;158;Crime,Drama;6.7;94278;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
70904;Sword of the Stranger;tt1121794;Sword of the Stranger;2007;103;Action,Adventure,Animation;7.8;16385;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2000
70906;Hyper Tension 2;tt1121931;Crank: High Voltage;2009;96;Action,Crime,Thriller;6.2;147985;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2000
70909;Mother and Child;tt1121977;Mother and Child;2009;125;Drama,Romance;7.2;12127;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2000
70919;Prier Loin;tt11224358;Pray Away;2021;101;Documentary;6.5;2659;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
70922;The Lost Leonardo;tt11225756;The Lost Leonardo;2021;96;Documentary;7.5;936;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
70933;Infidel;tt11229780;Infidel;2019;108;Action,Thriller;5.7;3200;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2010
70940;Doordarshan;tt11231440;Doordarshan;2020;119;Comedy,Drama;6.2;5786;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
70943;Détective Dee: Le mystère de la flamme fantôme;tt1123373;Detective Dee: The Mystery of the Phantom Flame;2010;123;Action,Adventure,Drama;6.6;11203;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010
70944;Impardonnable;tt11233960;The Unforgivable;2021;112;Crime,Drama;7.2;99231;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
70948;The Voyeurs;tt11235772;The Voyeurs;2021;116;Drama,Mystery,Thriller;6.0;17297;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;2020
70956;Les marches du pouvoir;tt1124035;The Ides of March;2011;101;Drama,Thriller;7.1;221158;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2010
70957;Free State of Jones;tt1124037;Free State of Jones;2016;139;Action,Biography,Drama;6.9;57160;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010
70958;Conspiracy;tt1124039;Echelon Conspiracy;2009;105;Action,Crime,Thriller;5.7;19328;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2000
70959;Conspiration;tt1124039;Echelon Conspiracy;2009;105;Action,Crime,Thriller;5.7;19328;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2000
70962;Nobody Sleeps in the Woods Tonight;tt11240506;Nobody Sleeps in the Woods Tonight;2020;102;Adventure,Drama,Fantasy;4.9;11085;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
70963;City of Life and Death;tt1124052;City of Life and Death;2009;132;Drama,History,War;7.7;10952;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2000
70978;Une taille de reine;tt1124215;Queen Sized;2008;87;Comedy,Drama;4.7;1168;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2000
70979;Books of Blood;tt11242218;Books of Blood;2020;107;Drama,Horror,Mystery;5.6;6934;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;2020
70991;John Rabe;tt1124377;John Rabe;2009;134;Biography,Drama,History;7.2;6435;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2000
70992;Last Hitman;tt1124379;The Last Hit Man;2008;90;Action,Crime,Drama;5.3;827;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2000
70997;Confessions d'une star;tt1124401;True Confessions of a Hollywood Starlet;2008;87;Comedy,Drama,Family;5.6;1492;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2000
71002;Scream;tt11245972;Scream;2022;114;Horror,Mystery,Thriller;6.5;77237;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;2020
71008;One;tt11250720;One;2021;151;Drama,Thriller;6.7;2732;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2020
71011;Dog;tt11252248;Dog;2022;101;Comedy;6.5;13224;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
71013;Psycho Goreman;tt11252440;Psycho Goreman;2020;95;Comedy,Horror,Sci-Fi;6.2;11782;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;2020
71016;Annaatthe;tt11253090;Annaatthe;2021;163;Action,Comedy,Drama;4.6;9293;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
71019;Devyataya;tt11253526;The Ninth;2019;99;Adventure,Crime,Horror;5.5;985;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2010
71022;Journal d'un adolescent;tt11254858;Memories of a Teenager;2019;97;Biography,Drama,Mystery;6.5;769;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2010
71023;Sefirin Kizi;tt11256614;The Ambassador's Daughter;2019;150;Action,Crime,Drama;6.4;2177;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010
71030;The Wrestler;tt1125849;The Wrestler;2008;109;Drama,Sport;7.9;301386;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2000
71034;Brûler les ponts;tt1125914;Quemar las naves;2007;100;Drama;7.1;748;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2000
71049;Possédés : L'exorcisme;tt11263022;The Seventh Day;2021;87;Horror,Mystery;4.5;4177;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;2020
71050;The Seventh Day;tt11263022;The Seventh Day;2021;87;Horror,Mystery;4.5;4177;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;2020
71053;Big Eyes;tt1126590;Big Eyes;2014;106;Biography,Crime,Drama;7.0;91346;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010
71054;Burlesque;tt1126591;Burlesque;2010;119;Drama,Music,Musical;6.4;84451;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;2010
71055;Morning Glory;tt1126618;Morning Glory;2010;107;Comedy,Drama,Romance;6.5;78089;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2010
71059;The Ultimate Playlist of Noise;tt11268742;The Ultimate Playlist of Noise;2021;99;Comedy,Drama,Music;6.6;901;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2020
71073;Licorice Pizza;tt11271038;Licorice Pizza;2021;133;Comedy,Drama,Romance;7.4;69519;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2020
71076;Mayday;tt11271800;Mayday;2021;100;Drama,Fantasy,Mystery;4.1;1118;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2020
71077;Jusqu'en enfer;tt1127180;Drag Me to Hell;2009;99;Horror;6.6;198397;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2000
71079;Not Forgotten;tt1127221;Not Forgotten;2009;96;Horror,Thriller;4.7;2710;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;2000
71082;Let It Snow;tt11272898;Let It Snow;2020;87;Horror,Thriller;4.4;1170;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;2020
71084;Archenemy;tt11274100;Archenemy;2020;90;Action,Adventure,Crime;5.0;3058;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
71093;Sin nombre;tt1127715;Sin Nombre;2009;96;Adventure,Crime,Drama;7.5;32564;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2000
71101;Une amie au poil;tt11278476;Rescued by Ruby;2022;90;Biography,Drama,Family;7.2;4449;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
71104;Âmes en stock;tt1127877;Cold Souls;2009;101;Comedy,Drama,Fantasy;6.4;9870;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2000
71105;Farming;tt1127881;Farming;2018;101;Drama;6.0;1441;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010
71106;L'Exilée;tt1127883;The Girl;2012;95;Crime,Drama,Thriller;6.2;1332;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2010
71109;Hôtel Woodstock;tt1127896;Taking Woodstock;2009;120;Biography,Comedy,Drama;6.7;29074;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2000
71119;Love Exposure;tt1128075;Love Exposure;2008;237;Action,Comedy,Drama;8.0;13637;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2000
71127;Kadaver;tt11284280;Cadaver;2020;86;Drama,Horror,Thriller;5.1;9485;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;2020
71128;South of Heaven;tt11284502;South of Heaven;2021;120;Action,Crime,Drama;5.7;1416;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
71137;Destruction finale;tt11285908;Ashfall;2019;130;Action,Adventure,Thriller;6.2;4553;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2010
71140;Don't Look Up: Déni cosmique;tt11286314;Don't Look Up;2021;138;Comedy,Drama,Sci-Fi;7.2;477334;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2020
71143;Un endroit comme un autre;tt11286640;Nowhere Special;2020;96;Drama;7.4;3036;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
71151;Un talent en or massif;tt11291274;The Unbearable Weight of Massive Talent;2022;105;Action,Comedy,Crime;8.8;766;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
71155;Le voyage fantastique du capitaine Drake;tt1129410;The Immortal Voyage of Captain Drake;2009;86;Adventure,Fantasy;4.1;619;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2000
71156;Daisy;tt1129415;The Daisy Chain;2008;89;Drama,Horror,Thriller;5.1;1500;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;2000
71157;La onzième heure;tt1129420;The Eleventh Hour;2008;93;Action,Thriller;4.5;875;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2000
71160;Les plages d'Agnès;tt1129435;The Beaches of Agnès;2008;112;Biography,Documentary;8.0;4040;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2000
71162;Le transporteur 3;tt1129442;Transporter 3;2008;104;Action,Crime,Thriller;6.1;165210;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2000
71164;La peintre et le voleur;tt11296058;The Painter and the Thief;2020;106;Documentary;7.5;3515;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
71165;The Painter and the Thief;tt11296058;The Painter and the Thief;2020;106;Documentary;7.5;3515;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
71168;Mission Extrême;tt11297214;Mission Extreme;2021;100;Action;7.9;734;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
71175;The Informant!;tt1130080;The Informant!;2009;108;Biography,Comedy,Crime;6.5;65039;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2000
71186;Catch the Fair One;tt11304504;Catch the Fair One;2021;85;Crime,Thriller;6.5;775;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2020
71191;Jathi Ratnalu;tt11306376;Jathi Ratnalu;2021;145;Comedy;7.7;7054;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
71195;Parole de tueur;tt11307176;The Confession Killer;2019;240;Crime,Documentary;7.4;8616;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010
71198;Cibles mouvantes;tt11307814;Red Dot;2021;86;Drama,Horror,Thriller;5.5;13043;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;2020
71201;Shutter Island;tt1130884;Shutter Island;2010;138;Mystery,Thriller;8.2;1248395;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;2010
71204;Bad Cop;tt1130969;Sinners and Saints;2010;104;Action,Crime,Thriller;6.1;5588;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2010
71205;Avant l'aube;tt1130982;The Night Clerk;2011;104;Drama,Thriller;6.4;705;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2010
71207;Ice Blues - Donald Strachey 4;tt1130987;Ice Blues;2008;98;Crime,Drama,Mystery;6.3;690;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2000
71208;JCVD;tt1130988;JCVD;2008;97;Action,Comedy,Crime;7.1;38794;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2000
71210;Le premier cercle;tt1130993;Ultimate Heist;2009;95;Action,Crime,Drama;5.4;3409;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2000
71223;Shiddat;tt11314148;Shiddat;2021;146;Romance;8.3;18875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2020
71226;Gabriel's Inferno: Part One;tt11316854;Gabriel's Inferno: Part One;2020;124;Romance;6.4;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2020
71228;2:22;tt1131724;2:22;2017;98;Drama,Mystery,Romance;5.7;22745;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;2010
71230;Good Morning England;tt1131729;The Boat That Rocked;2009;135;Comedy,Drama,Music;7.4;110568;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2000
71231;Jennifer's Body;tt1131734;Jennifer's Body;2009;102;Comedy,Horror;5.4;130551;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2000
71233;Prison Break: La Dernière Évasion;tt1131748;Prison Break: The Final Break;2009;89;Action,Drama,Thriller;7.9;25510;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2000
71240;Vaanam Kottattum;tt11318228;Vaanam Kottattum;2020;138;Drama;6.3;616;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
71242;Don't F**k with Cats: Un tueur trop viral;tt11318602;Don't F**k with Cats: Hunting an Internet Killer;2019;187;Crime,Documentary;8.0;49593;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010
71249;Andra sidan;tt11320192;The Evil Next Door;2020;87;Horror,Mystery,Thriller;5.3;1488;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;2020
71250;The Other Side;tt11320192;The Evil Next Door;2020;87;Horror,Mystery,Thriller;5.3;1488;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;2020
71257;(Untitled);tt1132193;(Untitled);2009;96;Comedy,Drama,Music;6.3;2202;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2000
71259;48 heures chrono;tt1132285;The Factory;2012;104;Crime,Mystery,Thriller;5.7;11111;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;2010
71260;L'enfer du mensonge;tt1132288;The Tenth Circle;2008;89;Mystery,Thriller;5.7;1212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;2000
71262;Ayyappanum Koshiyum;tt11322920;Ayyappanum Koshiyum;2020;177;Action,Drama,Thriller;8.1;7686;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2020
71265;Lady Vegas - Les Mémoires d'une joueuse;tt1132449;Lay the Favorite;2012;94;Comedy,Drama,Romance;4.8;11617;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2010
71266;Lady Vegas;tt1132449;Lay the Favorite;2012;94;Comedy,Drama,Romance;4.8;11617;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2010
