;directors;tconst;primaryName
11226;nm0948159;tt2888046;Wilson Yip
11227;nm0948159;tt5901632;Wilson Yip
11228;nm0948159;tt6902350;Wilson Yip
11229;nm0948159;tt7245176;Wilson Yip
11230;nm0001226;tt0087983;James Foley
11231;nm0001226;tt0090670;James Foley
11232;nm0001226;tt0094321;James Foley
11233;nm0001226;tt0098994;James Foley
11234;nm0001226;tt0104348;James Foley
11235;nm0001226;tt0114753;James Foley
11236;nm0001226;tt0115862;James Foley
11237;nm0001226;tt0116287;James Foley
11238;nm0001226;tt0142192;James Foley
11239;nm0001226;tt0310910;James Foley
11240;nm0001226;tt0457433;James Foley
11241;nm0001226;tt0496615;James Foley
11242;nm0001226;tt0593896;James Foley
11243;nm0001226;tt0734842;James Foley
11244;nm0001226;tt13629772;James Foley
11245;nm0001226;tt13639900;James Foley
11246;nm0001226;tt2248422;James Foley
11247;nm0001226;tt2248426;James Foley
11248;nm0001226;tt2248444;James Foley
11249;nm0001226;tt2373037;James Foley
11250;nm0001226;tt2990016;James Foley
11251;nm0001226;tt3001906;James Foley
11252;nm0001226;tt3147682;James Foley
11253;nm0001226;tt3147690;James Foley
11254;nm0001226;tt3326204;James Foley
11255;nm0001226;tt3326208;James Foley
11256;nm0001226;tt3493984;James Foley
11257;nm0001226;tt3566356;James Foley
11258;nm0001226;tt3897442;James Foley
11259;nm0001226;tt3897454;James Foley
11260;nm0001226;tt4221826;James Foley
11261;nm0001226;tt4457804;James Foley
11262;nm0001226;tt4465564;James Foley
11263;nm0001226;tt4477536;James Foley
11264;nm0001226;tt4704400;James Foley
11265;nm0001226;tt4776696;James Foley
11266;nm0338719;tt0046150;David Greene
11267;nm0338719;tt0062266;David Greene
11268;nm0338719;tt0063570;David Greene
11269;nm0338719;tt0063647;David Greene
11270;nm0338719;tt0064462;David Greene
11271;nm0338719;tt0066209;David Greene
11272;nm0338719;tt0067375;David Greene
11273;nm0338719;tt0070121;David Greene
11274;nm0338719;tt0072824;David Greene
11275;nm0338719;tt0072929;David Greene
11276;nm0338719;tt0076335;David Greene
11277;nm0338719;tt0077629;David Greene
11278;nm0338719;tt0079177;David Greene
11279;nm0338719;tt0080076;David Greene
11280;nm0338719;tt0082171;David Greene
11281;nm0338719;tt0082499;David Greene
11282;nm0338719;tt0084546;David Greene
11283;nm0338719;tt0084582;David Greene
11284;nm0338719;tt0084757;David Greene
11285;nm0338719;tt0087244;David Greene
11286;nm0338719;tt0087371;David Greene
11287;nm0338719;tt0088211;David Greene
11288;nm0338719;tt0089239;David Greene
11289;nm0338719;tt0089638;David Greene
11290;nm0338719;tt0090157;David Greene
11291;nm0338719;tt0090204;David Greene
11292;nm0338719;tt0090846;David Greene
11293;nm0338719;tt0091520;David Greene
11294;nm0338719;tt0092148;David Greene
11295;nm0338719;tt0092519;David Greene
11296;nm0338719;tt0092642;David Greene
11297;nm0338719;tt0095373;David Greene
11298;nm0338719;tt0098075;David Greene
11299;nm0338719;tt0098176;David Greene
11300;nm0338719;tt0098352;David Greene
11301;nm0338719;tt0099837;David Greene
11302;nm0338719;tt0101242;David Greene
11303;nm0338719;tt0102533;David Greene
11304;nm0338719;tt0103242;David Greene
11305;nm0338719;tt0104441;David Greene
11306;nm0338719;tt0105822;David Greene
11307;nm0338719;tt0109258;David Greene
11308;nm0338719;tt0109852;David Greene
11309;nm0338719;tt0111266;David Greene
11310;nm0338719;tt0113195;David Greene
11311;nm0338719;tt0115348;David Greene
11312;nm0338719;tt0118770;David Greene
11313;nm0338719;tt0119198;David Greene
11314;nm0338719;tt0120602;David Greene
11315;nm0338719;tt0125568;David Greene
11316;nm0338719;tt0125988;David Greene
11317;nm0338719;tt0195022;David Greene
11318;nm0338719;tt0306696;David Greene
11319;nm0338719;tt0347460;David Greene
11320;nm0338719;tt0394529;David Greene
11321;nm0338719;tt0394530;David Greene
11322;nm0338719;tt0394535;David Greene
11323;nm0338719;tt0394537;David Greene
11324;nm0338719;tt0394541;David Greene
11325;nm0338719;tt0546866;David Greene
11326;nm0338719;tt0546870;David Greene
11327;nm0338719;tt0546871;David Greene
11328;nm0338719;tt0546873;David Greene
11329;nm0338719;tt0557182;David Greene
11330;nm0338719;tt0557185;David Greene
11331;nm0338719;tt0557203;David Greene
11332;nm0338719;tt0557211;David Greene
11333;nm0338719;tt0557220;David Greene
11334;nm0338719;tt0557229;David Greene
11335;nm0338719;tt0557245;David Greene
11336;nm0338719;tt0557267;David Greene
11337;nm0338719;tt0557268;David Greene
11338;nm0338719;tt0557269;David Greene
11339;nm0338719;tt0557297;David Greene
11340;nm0338719;tt0557298;David Greene
11341;nm0338719;tt0557302;David Greene
11342;nm0338719;tt0564928;David Greene
11343;nm0338719;tt0570444;David Greene
11344;nm0338719;tt0579828;David Greene
11345;nm0338719;tt0581113;David Greene
11346;nm0338719;tt0586164;David Greene
11347;nm0338719;tt0586249;David Greene
11348;nm0338719;tt0586326;David Greene
11349;nm0338719;tt0586373;David Greene
11350;nm0338719;tt0591287;David Greene
11351;nm0338719;tt0622394;David Greene
11352;nm0338719;tt0641236;David Greene
11353;nm0338719;tt0641241;David Greene
11354;nm0338719;tt0663308;David Greene
11355;nm0338719;tt0663314;David Greene
11356;nm0338719;tt0663333;David Greene
11357;nm0338719;tt0663340;David Greene
11358;nm0338719;tt0663381;David Greene
11359;nm0338719;tt0663383;David Greene
11360;nm0338719;tt0672705;David Greene
11361;nm0338719;tt0673508;David Greene
11362;nm0338719;tt0675564;David Greene
11363;nm0338719;tt0680740;David Greene
11364;nm0338719;tt0680741;David Greene
11365;nm0338719;tt0680747;David Greene
11366;nm0338719;tt0693560;David Greene
11367;nm0338719;tt0698962;David Greene
11368;nm0338719;tt0698963;David Greene
11369;nm0338719;tt0699609;David Greene
11370;nm0338719;tt0699631;David Greene
11371;nm0338719;tt0701484;David Greene
11372;nm0338719;tt0701487;David Greene
11373;nm0338719;tt0701488;David Greene
11374;nm0338719;tt0701489;David Greene
11375;nm0338719;tt0701491;David Greene
11376;nm0338719;tt0701495;David Greene
11377;nm0338719;tt0701499;David Greene
11378;nm0338719;tt0712190;David Greene
11379;nm0338719;tt0712346;David Greene
11380;nm0338719;tt0712426;David Greene
11381;nm0338719;tt0712440;David Greene
11382;nm0338719;tt0712616;David Greene
11383;nm0338719;tt0714201;David Greene
11384;nm0338719;tt0714218;David Greene
11385;nm0338719;tt0734547;David Greene
11386;nm0338719;tt0737049;David Greene
11387;nm0338719;tt0888729;David Greene
11388;nm0338719;tt0892914;David Greene
11389;nm0338719;tt0957043;David Greene
11390;nm0338719;tt0981974;David Greene
11391;nm0338719;tt0982002;David Greene
11392;nm0338719;tt1008163;David Greene
11393;nm0338719;tt1250564;David Greene
11394;nm0338719;tt1281839;David Greene
11395;nm0338719;tt1475820;David Greene
11396;nm0338719;tt1499382;David Greene
11397;nm0338719;tt1586162;David Greene
11398;nm0338719;tt1587582;David Greene
11399;nm0338719;tt1587587;David Greene
11400;nm0338719;tt1587588;David Greene
11401;nm0338719;tt1751568;David Greene
11402;nm0338719;tt3802214;David Greene
11403;nm0338719;tt4326792;David Greene
11404;nm0338719;tt4884694;David Greene
11405;nm0338719;tt5067668;David Greene
11406;nm0338719;tt5112882;David Greene
11407;nm0338719;tt5161654;David Greene
11408;nm0338719;tt5163340;David Greene
11409;nm0338719;tt5332312;David Greene
11410;nm0338719;tt5333912;David Greene
11411;nm0338719;tt5570378;David Greene
11412;nm0338719;tt5833862;David Greene
11413;nm0338719;tt5833868;David Greene
11414;nm0338719;tt5846386;David Greene
11415;nm0338719;tt5846422;David Greene
11416;nm0338719;tt6057146;David Greene
11417;nm0338719;tt6057208;David Greene
11418;nm0001501;tt0051378;Louis Malle
11419;nm0001501;tt0052556;Louis Malle
11420;nm0001501;tt0054494;Louis Malle
11421;nm0001501;tt0055599;Louis Malle
11422;nm0001501;tt0056662;Louis Malle
11423;nm0001501;tt0057058;Louis Malle
11424;nm0001501;tt0057896;Louis Malle
11425;nm0001501;tt0059956;Louis Malle
11426;nm0001501;tt0062457;Louis Malle
11427;nm0001501;tt0062773;Louis Malle
11428;nm0001501;tt0063914;Louis Malle
11429;nm0001501;tt0067778;Louis Malle
11430;nm0001501;tt0071733;Louis Malle
11431;nm0001501;tt0071999;Louis Malle
11432;nm0001501;tt0072709;Louis Malle
11433;nm0001501;tt0074322;Louis Malle
11434;nm0001501;tt0078111;Louis Malle
11435;nm0001501;tt0080388;Louis Malle
11436;nm0001501;tt0082783;Louis Malle
11437;nm0001501;tt0087096;Louis Malle
11438;nm0001501;tt0088689;Louis Malle
11439;nm0001501;tt0091125;Louis Malle
11440;nm0001501;tt0092561;Louis Malle
11441;nm0001501;tt0092593;Louis Malle
11442;nm0001501;tt0097884;Louis Malle
11443;nm0001501;tt0104237;Louis Malle
11444;nm0001501;tt0111590;Louis Malle
11445;nm0001501;tt0342297;Louis Malle
11446;nm0001501;tt0432396;Louis Malle
11447;nm0001501;tt0432445;Louis Malle
11448;nm0001501;tt14687778;Louis Malle
11449;nm0001501;tt2138491;Louis Malle
11450;nm0001501;tt4886316;Louis Malle
11451;nm0001501;tt4886324;Louis Malle
11452;nm0001501;tt4886328;Louis Malle
11453;nm0001501;tt4886330;Louis Malle
11454;nm0001501;tt4888280;Louis Malle
11455;nm0001501;tt4892942;Louis Malle
11456;nm0000958;tt0059258;John Boorman
11457;nm0000958;tt0062138;John Boorman
11458;nm0000958;tt0063056;John Boorman
11459;nm0000958;tt0065974;John Boorman
11460;nm0000958;tt0068473;John Boorman
11461;nm0000958;tt0070948;John Boorman
11462;nm0000958;tt0082348;John Boorman
11463;nm0000958;tt0089087;John Boorman
11464;nm0000958;tt0093209;John Boorman
11465;nm0000958;tt0100924;John Boorman
11466;nm0000958;tt0102085;John Boorman
11467;nm0000958;tt0112495;John Boorman
11468;nm0000958;tt0114755;John Boorman
11469;nm0000958;tt0120706;John Boorman
11470;nm0000958;tt0236784;John Boorman
11471;nm0000958;tt0325723;John Boorman
11472;nm0000958;tt0349260;John Boorman
11473;nm0000958;tt0362788;John Boorman
11474;nm0000958;tt0490499;John Boorman
11475;nm0000958;tt1141157;John Boorman
11476;nm0000958;tt1500074;John Boorman
11477;nm0000958;tt1500751;John Boorman
11478;nm0000958;tt1502328;John Boorman
11479;nm0000958;tt1502331;John Boorman
11480;nm0000958;tt1502332;John Boorman
11481;nm0000958;tt1669328;John Boorman
11482;nm0000958;tt1669329;John Boorman
11483;nm0000958;tt1669330;John Boorman
11484;nm0000958;tt1730017;John Boorman
11485;nm0000958;tt2221418;John Boorman
11486;nm0000958;tt2392810;John Boorman
11487;nm0000958;tt2479390;John Boorman
11488;nm0000958;tt2618362;John Boorman
11489;nm0000958;tt4366608;John Boorman
11490;nm0000958;tt4372024;John Boorman
11491;nm0000958;tt4374436;John Boorman
11492;nm0000958;tt4374450;John Boorman
11493;nm0000958;tt4374474;John Boorman
11494;nm0548740;tt0075918;Robert Markowitz
11495;nm0548740;tt0076768;Robert Markowitz
11496;nm0548740;tt0080103;Robert Markowitz
11497;nm0548740;tt0082672;Robert Markowitz
11498;nm0548740;tt0084530;Robert Markowitz
11499;nm0548740;tt0084884;Robert Markowitz
11500;nm0548740;tt0086101;Robert Markowitz
11501;nm0548740;tt0087767;Robert Markowitz
11502;nm0548740;tt0088910;Robert Markowitz
11503;nm0548740;tt0089434;Robert Markowitz
11504;nm0548740;tt0090589;Robert Markowitz
11505;nm0548740;tt0090602;Robert Markowitz
11506;nm0548740;tt0094445;Robert Markowitz
11507;nm0548740;tt0097132;Robert Markowitz
11508;nm0548740;tt0099391;Robert Markowitz
11509;nm0548740;tt0100797;Robert Markowitz
11510;nm0548740;tt0101136;Robert Markowitz
11511;nm0548740;tt0103626;Robert Markowitz
11512;nm0548740;tt0105081;Robert Markowitz
11513;nm0548740;tt0107619;Robert Markowitz
11514;nm0548740;tt0109229;Robert Markowitz
11515;nm0548740;tt0111520;Robert Markowitz
11516;nm0548740;tt0114745;Robert Markowitz
11517;nm0548740;tt0118933;Robert Markowitz
11518;nm0548740;tt0118949;Robert Markowitz
11519;nm0548740;tt0143767;Robert Markowitz
11520;nm0548740;tt0181837;Robert Markowitz
11521;nm0548740;tt0210719;Robert Markowitz
11522;nm0548740;tt0258190;Robert Markowitz
11523;nm0548740;tt0287336;Robert Markowitz
11524;nm0548740;tt0289390;Robert Markowitz
11525;nm0548740;tt0369059;Robert Markowitz
11526;nm0548740;tt0426480;Robert Markowitz
11527;nm0548740;tt0473445;Robert Markowitz
11528;nm0548740;tt0511103;Robert Markowitz
11529;nm0548740;tt0557536;Robert Markowitz
11530;nm0548740;tt0698325;Robert Markowitz
11531;nm0548740;tt0794730;Robert Markowitz
11532;nm0548740;tt3247566;Robert Markowitz
11533;nm0548740;tt3302816;Robert Markowitz
11534;nm0548740;tt5739696;Robert Markowitz
11535;nm0548740;tt5739724;Robert Markowitz
11536;nm0548740;tt5853038;Robert Markowitz
11537;nm0548740;tt5853054;Robert Markowitz
11538;nm0548740;tt5857714;Robert Markowitz
11539;nm0548740;tt5857748;Robert Markowitz
11540;nm0000877;tt0080764;Lamberto Bava
11541;nm0000877;tt0085303;Lamberto Bava
11542;nm0000877;tt0088100;Lamberto Bava
11543;nm0000877;tt0088818;Lamberto Bava
11544;nm0000877;tt0089013;Lamberto Bava
11545;nm0000877;tt0090930;Lamberto Bava
11546;nm0000877;tt0091553;Lamberto Bava
11547;nm0000877;tt0093043;Lamberto Bava
11548;nm0000877;tt0093114;Lamberto Bava
11549;nm0000877;tt0094225;Lamberto Bava
11550;nm0000877;tt0095018;Lamberto Bava
11551;nm0000877;tt0095775;Lamberto Bava
11552;nm0000877;tt0101095;Lamberto Bava
11553;nm0000877;tt0101493;Lamberto Bava
11554;nm0000877;tt0103409;Lamberto Bava
11555;nm0000877;tt0105997;Lamberto Bava
11556;nm0000877;tt0108745;Lamberto Bava
11557;nm0000877;tt0108768;Lamberto Bava
11558;nm0000877;tt0116613;Lamberto Bava
11559;nm0000877;tt0140039;Lamberto Bava
11560;nm0000877;tt0152992;Lamberto Bava
11561;nm0000877;tt0167554;Lamberto Bava
11562;nm0000877;tt0171512;Lamberto Bava
11563;nm0000877;tt0178844;Lamberto Bava
11564;nm0000877;tt0237610;Lamberto Bava
11565;nm0000877;tt0273627;Lamberto Bava
11566;nm0000877;tt0275023;Lamberto Bava
11567;nm0000877;tt0278650;Lamberto Bava
11568;nm0000877;tt0281449;Lamberto Bava
11569;nm0000877;tt0460808;Lamberto Bava
11570;nm0000877;tt0472571;Lamberto Bava
11571;nm0000877;tt0734232;Lamberto Bava
11572;nm0000877;tt0734233;Lamberto Bava
11573;nm0000877;tt0734235;Lamberto Bava
11574;nm0000877;tt0734237;Lamberto Bava
11575;nm0000877;tt0734238;Lamberto Bava
11576;nm0000877;tt0734239;Lamberto Bava
11577;nm0000877;tt11574932;Lamberto Bava
11578;nm0000877;tt13031912;Lamberto Bava
11579;nm0000877;tt13124910;Lamberto Bava
11580;nm0000877;tt13124912;Lamberto Bava
11581;nm0000877;tt1570506;Lamberto Bava
11582;nm0000877;tt1692218;Lamberto Bava
11583;nm0000877;tt1695797;Lamberto Bava
11584;nm0000877;tt1700428;Lamberto Bava
11585;nm0000877;tt2219806;Lamberto Bava
11586;nm0000877;tt2219808;Lamberto Bava
11587;nm0000877;tt2219814;Lamberto Bava
11588;nm0000877;tt2240666;Lamberto Bava
11589;nm0000877;tt4138726;Lamberto Bava
11590;nm0000877;tt4311266;Lamberto Bava
11591;nm0000877;tt4311268;Lamberto Bava
11592;nm0000877;tt4311270;Lamberto Bava
11593;nm0000877;tt8014896;Lamberto Bava
11594;nm0000877;tt9034532;Lamberto Bava
11595;nm0001603;tt0054795;Sam Peckinpah
11596;nm0001603;tt0056412;Sam Peckinpah
11597;nm0001603;tt0059418;Sam Peckinpah
11598;nm0001603;tt0065214;Sam Peckinpah
11599;nm0001603;tt0065446;Sam Peckinpah
11600;nm0001603;tt0067800;Sam Peckinpah
11601;nm0001603;tt0068638;Sam Peckinpah
11602;nm0001603;tt0068786;Sam Peckinpah
11603;nm0001603;tt0070518;Sam Peckinpah
11604;nm0001603;tt0071249;Sam Peckinpah
11605;nm0001603;tt0073240;Sam Peckinpah
11606;nm0001603;tt0074695;Sam Peckinpah
11607;nm0001603;tt0077369;Sam Peckinpah
11608;nm0001603;tt0086058;Sam Peckinpah
11609;nm0001603;tt0209186;Sam Peckinpah
11610;nm0001603;tt0532535;Sam Peckinpah
11611;nm0001603;tt0559625;Sam Peckinpah
11612;nm0001603;tt0559649;Sam Peckinpah
11613;nm0001603;tt0686674;Sam Peckinpah
11614;nm0001603;tt0686676;Sam Peckinpah
11615;nm0001603;tt0686706;Sam Peckinpah
11616;nm0001603;tt0686710;Sam Peckinpah
11617;nm0001603;tt0690471;Sam Peckinpah
11618;nm0001603;tt0745740;Sam Peckinpah
11619;nm0001603;tt0745744;Sam Peckinpah
11620;nm0001603;tt0745745;Sam Peckinpah
11621;nm0001603;tt0745749;Sam Peckinpah
11622;nm0001603;tt0745751;Sam Peckinpah
11623;nm0001603;tt0754256;Sam Peckinpah
11624;nm0001603;tt0754263;Sam Peckinpah
11625;nm0001603;tt0754342;Sam Peckinpah
11626;nm0950553;tt0080963;Ronny Yu
11627;nm0950553;tt0083348;Ronny Yu
11628;nm0950553;tt0083361;Ronny Yu
11629;nm0950553;tt0087625;Ronny Yu
11630;nm0950553;tt0089001;Ronny Yu
11631;nm0950553;tt0091428;Ronny Yu
11632;nm0950553;tt0095616;Ronny Yu
11633;nm0950553;tt0097524;Ronny Yu
11634;nm0950553;tt0102078;Ronny Yu
11635;nm0950553;tt0102735;Ronny Yu
11636;nm0950553;tt0106342;Ronny Yu
11637;nm0950553;tt0115016;Ronny Yu
11638;nm0950553;tt0120479;Ronny Yu
11639;nm0950553;tt0144120;Ronny Yu
11640;nm0950553;tt0154313;Ronny Yu
11641;nm0950553;tt0227984;Ronny Yu
11642;nm0950553;tt0329101;Ronny Yu
11643;nm0950553;tt0446059;Ronny Yu
11644;nm0950553;tt1117025;Ronny Yu
11645;nm0950553;tt2072220;Ronny Yu
11646;nm0950553;tt6294174;Ronny Yu
11647;nm0001214;tt0096180;Mike Figgis
11648;nm0001214;tt0099850;Mike Figgis
11649;nm0001214;tt0102299;Mike Figgis
11650;nm0001214;tt0107611;Mike Figgis
11651;nm0001214;tt0109340;Mike Figgis
11652;nm0001214;tt0113627;Mike Figgis
11653;nm0001214;tt0119832;Mike Figgis
11654;nm0001214;tt0126859;Mike Figgis
11655;nm0001214;tt0133013;Mike Figgis
11656;nm0001214;tt0189744;Mike Figgis
11657;nm0001214;tt0200640;Mike Figgis
11658;nm0001214;tt0220100;Mike Figgis
11659;nm0001214;tt0278487;Mike Figgis
11660;nm0001214;tt0331468;Mike Figgis
11661;nm0001214;tt0354407;Mike Figgis
11662;nm0001214;tt0705235;Mike Figgis
11663;nm0001214;tt1049456;Mike Figgis
11664;nm0001214;tt1065625;Mike Figgis
11665;nm0001214;tt1073520;Mike Figgis
11666;nm0001214;tt11052174;Mike Figgis
11667;nm0001214;tt1395022;Mike Figgis
11668;nm0001214;tt14023392;Mike Figgis
11669;nm0001214;tt1805534;Mike Figgis
11670;nm0001214;tt1805535;Mike Figgis
11671;nm0001214;tt1805536;Mike Figgis
11672;nm0001214;tt1805537;Mike Figgis
11673;nm0001214;tt1883359;Mike Figgis
11674;nm0001214;tt1918925;Mike Figgis
11675;nm0001214;tt2038281;Mike Figgis
11676;nm0001214;tt2081211;Mike Figgis
11677;nm0001214;tt2265565;Mike Figgis
11678;nm0001214;tt2865008;Mike Figgis
11679;nm0001214;tt2865046;Mike Figgis
11680;nm0001214;tt5019328;Mike Figgis
11681;nm0001214;tt5754056;Mike Figgis
11682;nm0001214;tt6408370;Mike Figgis
11683;nm0001214;tt7678304;Mike Figgis
11684;nm0001214;tt8325632;Mike Figgis
11685;nm0001214;tt8328784;Mike Figgis
11686;nm0001361;tt0072271;Tobe Hooper
11687;nm0001361;tt0074455;Tobe Hooper
11688;nm0001361;tt0079844;Tobe Hooper
11689;nm0001361;tt0082427;Tobe Hooper
11690;nm0001361;tt0084516;Tobe Hooper
11691;nm0001361;tt0089489;Tobe Hooper
11692;nm0001361;tt0091276;Tobe Hooper
11693;nm0001361;tt0092076;Tobe Hooper
11694;nm0001361;tt0098375;Tobe Hooper
11695;nm0001361;tt0099822;Tobe Hooper
11696;nm0001361;tt0108350;Tobe Hooper
11697;nm0001361;tt0113762;Tobe Hooper
11698;nm0001361;tt0198309;Tobe Hooper
11699;nm0001361;tt0203425;Tobe Hooper
11700;nm0001361;tt0297937;Tobe Hooper
11701;nm0001361;tt0367153;Tobe Hooper
11702;nm0001361;tt0404011;Tobe Hooper
11703;nm0001361;tt0415167;Tobe Hooper
11704;nm0001361;tt0511106;Tobe Hooper
11705;nm0001361;tt0554697;Tobe Hooper
11706;nm0001361;tt0572566;Tobe Hooper
11707;nm0001361;tt0582763;Tobe Hooper
11708;nm0001361;tt0643102;Tobe Hooper
11709;nm0001361;tt0663088;Tobe Hooper
11710;nm0001361;tt0663109;Tobe Hooper
11711;nm0001361;tt0667361;Tobe Hooper
11712;nm0001361;tt0673529;Tobe Hooper
11713;nm0001361;tt0716838;Tobe Hooper
11714;nm0001361;tt0805419;Tobe Hooper
11715;nm0001361;tt0939401;Tobe Hooper
11716;nm0001361;tt0942792;Tobe Hooper
11717;nm0001361;tt10937112;Tobe Hooper
11718;nm0001361;tt10937116;Tobe Hooper
11719;nm0001361;tt14901416;Tobe Hooper
